1116.47934598 985.22493245
908.76767989 797.56050724
1010.90129963 885.96379338
1053.29980683 1258.57631019
956.00239059 857.30909962
908.53708769 1050.92329212
904.22220627 832.95272140
901.30464897 998.08202128
932.79320284 1032.60196977
1029.76009437 1174.91925962
811.14780271 833.96234415
916.80440675 923.44385178
1085.71796003 1009.92381909
846.32703942 889.47282994
968.42770018 1080.83384025
960.28645146 1018.98687600
842.90627334 869.89217766
970.73622479 967.82943929
986.93467944 786.19702321
798.12507822 915.08007122
787.71366840 940.06224659
727.30284557 975.84842674
980.35714376 1029.75096248
964.34201334 752.90927094
986.96302098 870.58172503
1052.55533473 987.52372383
943.02881206 992.54675375
929.40907964 859.65686750
958.19890558 938.89471726
888.24104813 871.23981841
1020.83811457 896.40268807
924.46987789 1052.74081704
974.91094141 932.33895019
988.21357760 884.07902243
927.00650148 946.15544856
920.32277948 909.62614601
875.44842683 951.23619688
721.44308629 874.85841110
805.41996155 811.24542578
859.24258510 950.35143053
770.23019784 858.09957437
833.03547501 995.47253022
1113.27937731 987.52578413
866.11610114 953.59100696
826.92426101 916.75805625
1000.12794548 916.83100176
696.02873249 969.98125453
887.77395600 998.47685852
770.67303480 924.40442768
788.03972482 881.58927449
727.74332073 879.15802258
739.49755832 865.81502450
730.56418673 904.90354985
936.68878100 884.13322326
815.29268935 851.78304803
748.64401617 926.27207661
977.77878784 845.41712506
902.32914240 953.17036147
722.29329272 862.57554697
709.64129227 1000.16813291
763.06083408 1011.78451229
757.16839765 1024.29208640
981.14773717 1020.12332774
765.24945404 1028.53721204
887.51759248 971.83454858
891.20166978 944.98407782
750.84882167 997.11049388
728.48372943 899.64823621
968.04992800 1223.35076011
736.33945918 890.47212400
918.43726829 775.60016789
826.48749738 1163.77899629
1003.87512732 952.06111339
824.84371685 925.18930623
755.60886233 898.36798300
879.47654204 856.68440521
810.41206734 985.78370840
1026.07135325 951.46182622
1192.05114027 1077.14190512
774.17916583 912.89100065
785.87544633 977.58823659
871.51895276 1003.80285878
1164.59635255 847.13561246
989.56295974 946.68021959
769.51257104 937.56967883
936.25182363 866.49525215
854.43040917 926.58365128
945.26619619 848.82033349
807.37072565 951.71236054
874.33145607 954.59706043
787.40530020 868.08999985
843.59129257 903.81589535
748.97143440 826.26859008
775.90762156 889.57532507
920.61264064 939.57615402
970.07133840 851.55004150
756.76550393 928.27160072
716.71122969 960.32504505
749.86272419 933.33518105
854.69513487 942.23223137
822.67195748 875.56185687
696.85004649 1037.09839694
730.63454285 874.49241077
771.29830362 981.96817438
753.73548165 967.87511512
933.98337913 1054.10185151
813.01406684 980.26986199
739.46117502 887.25798072
1234.39929306 953.47884356
767.85773861 943.16776954
759.79498945 1006.56592867
832.72966153 996.10909774
945.50215582 1050.14871263
794.70997641 1037.99914218
759.26734532 1027.98997868
773.43281437 931.26710344
771.87492089 1041.63870736
930.82761046 972.77711279
987.17953740 999.54618211
861.85995678 845.53521076
745.35236738 933.45409722
937.65277326 877.74442979
1229.46949419 997.30659478
812.35866219 919.15410132
768.65635731 897.11084130
739.93714795 859.62874522
816.38355261 891.34112573
894.46240619 805.11367184
878.88746717 964.09565563
977.62472012 872.60830934
778.57787786 967.97914102
879.59563863 886.80317707
877.17079974 883.37151440
814.23977378 869.77811671
902.16288650 828.48070501
775.54469293 907.49135096
756.49974803 905.42495062
736.43933465 907.52634599
951.32392327 949.50244466
775.08091174 964.89748246
682.80997462 940.12434844
876.93862210 879.41159945
760.92014371 950.75229327
779.80447514 918.27047663
703.21533478 891.92524318
813.51643164 1042.79049503
909.13994268 1080.07571525
847.88289252 956.81259333
823.29867294 908.46815811
742.79068270 847.79866636
791.85254251 931.29945726
838.42335937 1155.98412572
1052.39490032 1334.00000000
721.62344359 929.48185664
806.30196352 952.27839219
762.05710062 921.44089002
961.05354764 908.82359333
812.94289737 820.45816034
724.33262510 899.11186544
693.02906475 885.02219916
817.63801880 979.87634259
939.27653495 825.69774311
1023.59865636 855.02495173
795.44001081 969.49126776
1003.58355360 784.50656659
744.39381577 831.34978199
701.98698806 921.48421745
872.92830200 854.32290493
990.62669427 862.65726397
775.51840985 860.76553442
759.12209309 925.00919097
806.96385745 865.95306403
921.94048594 962.78827494
729.54172698 974.42839507
693.68476477 913.94097575
672.53556689 954.96409317
871.62383571 1151.52380325
926.12013972 944.44839423
684.00973996 810.09936824
711.83705074 880.35061120
1126.24168353 737.31254010
1110.81205773 940.33217997
859.04767502 868.45517670
754.71199890 938.98314163
823.97961060 888.78467263
717.17739951 948.04788002
847.02145022 803.91945980
749.32369291 908.16948487
734.84369418 926.37115069
733.40846792 885.02629677
1034.99085555 1184.24200695
783.45342055 903.42807676
666.00000000 905.57227494
890.20527195 1012.40589759
915.59521106 972.51555156
749.83808290 889.41271349
912.14468126 996.05458229
874.86324794 841.05353835
941.89746047 846.48346910
874.24203718 933.81147859
790.91036243 925.09578744
886.23112287 852.24652211
1111.71017192 899.75120311
974.90506190 1022.58400207
812.03980767 942.68976188
829.07474313 898.21986318
730.42967565 964.16161564
849.51422903 829.74628733
845.48192168 989.45889362
773.03105629 840.08419300
982.66953674 821.82198448
744.35391211 908.23355238
1210.86276444 673.63041532
938.81459104 1006.20939890
912.45990792 1007.08992156
876.11596112 991.98391312
824.01815175 995.99927004
751.73374407 956.93624058
986.77832308 827.75641691
967.07546406 768.07838481
763.43730339 897.18314842
806.36247591 935.65127014
745.05325248 980.70761973
890.92517860 926.72304930
760.23670712 874.69088365
810.67086128 880.21663404
717.00549873 938.93833080
823.99306801 901.08914848
791.40209209 914.63651803
919.99309326 1035.02988275
935.30619218 917.14865263
713.20709879 876.80261969
723.66823308 878.85819694
937.10918243 791.94771440
712.67394579 959.42162627
764.63590347 876.97554127
1092.39682957 784.89801417
916.69660345 791.55311006
815.07446105 883.96733728
938.14610783 850.53035611
767.88701938 881.37371629
699.21389334 864.10241003
876.25493164 1078.48319972
779.41352776 869.25630299
951.73718300 887.57038908
766.25104798 989.46300527
737.33174976 882.78285879
867.19805884 998.77197901
757.05629847 945.19656504
760.00705908 936.37866006
1053.93740179 853.14758758
743.32312385 899.93844966
1052.14167759 938.59865010
875.99479998 862.97655676
949.17579155 829.09731645
849.93956095 934.19795272
1031.00859014 861.41174413
996.30047079 1049.10474008
1102.46993550 1028.92745050
948.55520434 956.24067991
938.99938730 810.59101876
810.23833605 806.36101382
936.13391957 888.73770205
777.62245293 818.77422427
885.17261469 840.02557826
1037.93969669 724.18852472
