341.00000000 368.72972973
341.00000000 396.45945946
341.00000000 451.91891892
341.00000000 544.35135135
341.00000000 683.00000000
351.36363636 377.97297297
351.36363636 405.70270270
351.36363636 461.16216216
351.36363636 535.10810811
351.36363636 673.75675676
361.72727273 350.24324324
361.72727273 405.70270270
361.72727273 424.18918919
361.72727273 451.91891892
361.72727273 525.86486486
361.72727273 664.51351351
372.09090909 341.00000000
372.09090909 359.48648649
372.09090909 396.45945946
372.09090909 433.43243243
372.09090909 451.91891892
372.09090909 516.62162162
372.09090909 655.27027027
382.45454545 359.48648649
382.45454545 377.97297297
382.45454545 387.21621622
382.45454545 424.18918919
382.45454545 442.67567568
382.45454545 461.16216216
382.45454545 507.37837838
382.45454545 646.02702703
392.81818182 368.72972973
392.81818182 396.45945946
392.81818182 414.94594595
392.81818182 470.40540541
392.81818182 516.62162162
392.81818182 525.86486486
392.81818182 655.27027027
403.18181818 387.21621622
403.18181818 414.94594595
403.18181818 479.64864865
403.18181818 535.10810811
403.18181818 655.27027027
413.54545455 377.97297297
413.54545455 405.70270270
413.54545455 488.89189189
413.54545455 525.86486486
413.54545455 544.35135135
413.54545455 655.27027027
423.90909091 368.72972973
423.90909091 396.45945946
423.90909091 479.64864865
423.90909091 516.62162162
423.90909091 553.59459459
423.90909091 646.02702703
434.27272727 368.72972973
434.27272727 387.21621622
434.27272727 405.70270270
434.27272727 414.94594595
434.27272727 451.91891892
434.27272727 470.40540541
434.27272727 507.37837838
434.27272727 562.83783784
434.27272727 636.78378378
444.63636364 341.00000000
444.63636364 359.48648649
444.63636364 377.97297297
444.63636364 424.18918919
444.63636364 442.67567568
444.63636364 461.16216216
444.63636364 479.64864865
444.63636364 498.13513514
444.63636364 553.59459459
444.63636364 627.54054054
455.00000000 350.24324324
455.00000000 387.21621622
455.00000000 433.43243243
455.00000000 488.89189189
455.00000000 535.10810811
455.00000000 544.35135135
455.00000000 636.78378378
465.36363636 396.45945946
465.36363636 488.89189189
465.36363636 525.86486486
465.36363636 646.02702703
475.72727273 396.45945946
475.72727273 479.64864865
475.72727273 535.10810811
475.72727273 655.27027027
486.09090909 387.21621622
486.09090909 461.16216216
486.09090909 470.40540541
486.09090909 544.35135135
486.09090909 553.59459459
486.09090909 664.51351351
496.45454545 396.45945946
496.45454545 451.91891892
496.45454545 562.83783784
496.45454545 655.27027027
506.81818182 377.97297297
506.81818182 396.45945946
506.81818182 414.94594595
506.81818182 442.67567568
506.81818182 553.59459459
506.81818182 646.02702703
517.18181818 368.72972973
517.18181818 387.21621622
517.18181818 405.70270270
517.18181818 424.18918919
517.18181818 433.43243243
517.18181818 544.35135135
517.18181818 636.78378378
527.54545455 341.00000000
527.54545455 359.48648649
527.54545455 535.10810811
527.54545455 646.02702703
537.90909091 350.24324324
537.90909091 405.70270270
537.90909091 544.35135135
537.90909091 636.78378378
548.27272727 396.45945946
548.27272727 535.10810811
548.27272727 553.59459459
548.27272727 599.81081081
548.27272727 627.54054054
558.63636364 525.86486486
558.63636364 562.83783784
558.63636364 590.56756757
558.63636364 609.05405405
558.63636364 618.29729730
569.00000000 516.62162162
569.00000000 572.08108108
569.00000000 581.32432432
579.36363636 507.37837838
589.72727273 470.40540541
589.72727273 516.62162162
600.09090909 461.16216216
600.09090909 479.64864865
600.09090909 507.37837838
610.45454545 451.91891892
610.45454545 488.89189189
610.45454545 498.13513514
620.81818182 442.67567568
631.18181818 396.45945946
631.18181818 433.43243243
641.54545455 387.21621622
641.54545455 405.70270270
641.54545455 424.18918919
651.90909091 377.97297297
651.90909091 414.94594595
662.27272727 368.72972973
672.63636364 350.24324324
672.63636364 359.48648649
683.00000000 341.00000000
